Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
5000,'001,World,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61321,Confidence interval: Lower bound,20212023,2021-2023,million No,743.6,E,
5000,'001,World,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20142016,2014-2016,million No,544.3,E,
5000,'001,World,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20152017,2015-2017,million No,573.8,E,
5000,'001,World,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20162018,2016-2018,million No,615.5,E,
5000,'001,World,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20172019,2017-2019,million No,644.1,E,
5000,'001,World,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20182020,2018-2020,million No,692.4,E,
5000,'001,World,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20192021,2019-2021,million No,720.8,E,
5000,'001,World,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20202022,2020-2022,million No,757.2,E,
5000,'001,World,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20212023,2021-2023,million No,771.3,E,
5000,'001,World,210080M,Number of moderately or severely food insecure male adults (million) (annual value),6132,Value,2014,2014,million No,497.4,A,
5000,'001,World,210080M,Number of moderately or severely food insecure male adults (million) (annual value),6132,Value,2015,2015,million No,515.7,A,
5000,'001,World,210080M,Number of moderately or severely food insecure male adults (million) (annual value),6132,Value,2016,2016,million No,553.4,A,
5000,'001,World,210080M,Number of moderately or severely food insecure male adults (million) (annual value),6132,Value,2017,2017,million No,589,A,
5000,'001,World,210080M,Number of moderately or severely food insecure male adults (million) (annual value),6132,Value,2018,2018,million No,638.7,A,
5000,'001,World,210080M,Number of moderately or severely food insecure male adults (million) (annual value),6132,Value,2019,2019,million No,643.8,A,
5000,'001,World,210080M,Number of moderately or severely food insecure male adults (million) (annual value),6132,Value,2020,2020,million No,739.9,A,
5000,'001,World,210080M,Number of moderately or severely food insecure male adults (million) (annual value),6132,Value,2021,2021,million No,733.8,A,
5000,'001,World,210080M,Number of moderately or severely food insecure male adults (million) (annual value),6132,Value,2022,2022,million No,757.5,A,
5000,'001,World,210080M,Number of moderately or severely food insecure male adults (million) (annual value),6132,Value,2023,2023,million No,781,A,
5000,'001,World,210080M,Number of moderately or severely food insecure male adults (million) (annual value),61321,Confidence interval: Lower bound,2014,2014,million No,474.6,A,
5000,'001,World,210080M,Number of moderately or severely food insecure male adults (million) (annual value),61321,Confidence interval: Lower bound,2015,2015,million No,495.3,A,
5000,'001,World,210080M,Number of moderately or severely food insecure male adults (million) (annual value),61321,Confidence interval: Lower bound,2016,2016,million No,530.1,A,
5000,'001,World,210080M,Number of moderately or severely food insecure male adults (million) (annual value),61321,Confidence interval: Lower bound,2017,2017,million No,569.4,A,
5000,'001,World,210080M,Number of moderately or severely food insecure male adults (million) (annual value),61321,Confidence interval: Lower bound,2018,2018,million No,616.2,A,
5000,'001,World,210080M,Number of moderately or severely food insecure male adults (million) (annual value),61321,Confidence interval: Lower bound,2019,2019,million No,625,A,
5000,'001,World,210080M,Number of moderately or severely food insecure male adults (million) (annual value),61321,Confidence interval: Lower bound,2020,2020,million No,726.3,A,
5000,'001,World,210080M,Number of moderately or severely food insecure male adults (million) (annual value),61321,Confidence interval: Lower bound,2021,2021,million No,721.2,A,
5000,'001,World,210080M,Number of moderately or severely food insecure male adults (million) (annual value),61321,Confidence interval: Lower bound,2022,2022,million No,743.2,A,
5000,'001,World,210080M,Number of moderately or severely food insecure male adults (million) (annual value),61321,Confidence interval: Lower bound,2023,2023,million No,766.4,A,
5000,'001,World,210080M,Number of moderately or severely food insecure male adults (million) (annual value),61322,Confidence interval: Upper bound,2014,2014,million No,520.2,A,
5000,'001,World,210080M,Number of moderately or severely food insecure male adults (million) (annual value),61322,Confidence interval: Upper bound,2015,2015,million No,536,A,
5000,'001,World,210080M,Number of moderately or severely food insecure male adults (million) (annual value),61322,Confidence interval: Upper bound,2016,2016,million No,576.7,A,
5000,'001,World,210080M,Number of moderately or severely food insecure male adults (million) (annual value),61322,Confidence interval: Upper bound,2017,2017,million No,608.6,A,
5000,'001,World,210080M,Number of moderately or severely food insecure male adults (million) (annual value),61322,Confidence interval: Upper bound,2018,2018,million No,661.1,A,
5000,'001,World,210080M,Number of moderately or severely food insecure male adults (million) (annual value),61322,Confidence interval: Upper bound,2019,2019,million No,662.6,A,
5000,'001,World,210080M,Number of moderately or severely food insecure male adults (million) (annual value),61322,Confidence interval: Upper bound,2020,2020,million No,753.5,A,
5000,'001,World,210080M,Number of moderately or severely food insecure male adults (million) (annual value),61322,Confidence interval: Upper bound,2021,2021,million No,746.4,A,
5000,'001,World,210080M,Number of moderately or severely food insecure male adults (million) (annual value),61322,Confidence interval: Upper bound,2022,2022,million No,771.8,A,
5000,'001,World,210080M,Number of moderately or severely food insecure male adults (million) (annual value),61322,Confidence interval: Upper bound,2023,2023,million No,795.6,A,
5000,'001,World,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20142016,2014-2016,million No,574.1,E,
5000,'001,World,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20152017,2015-2017,million No,601.7,E,
5000,'001,World,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20162018,2016-2018,million No,631.8,E,
5000,'001,World,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20172019,2017-2019,million No,662.7,E,
5000,'001,World,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20182020,2018-2020,million No,721.7,E,
5000,'001,World,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20192021,2019-2021,million No,784,E,
5000,'001,World,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20202022,2020-2022,million No,832.1,E,
5000,'001,World,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20212023,2021-2023,million No,836.4,E,
5000,'001,World,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20142016,2014-2016,million No,554.1,E,
5000,'001,World,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20152017,2015-2017,million No,582.8,E,
5000,'001,World,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20162018,2016-2018,million No,613.1,E,
5000,'001,World,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20172019,2017-2019,million No,643.4,E,
5000,'001,World,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20182020,2018-2020,million No,704.6,E,
5000,'001,World,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20192021,2019-2021,million No,768.8,E,
5000,'001,World,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20202022,2020-2022,million No,818.7,E,
5000,'001,World,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20212023,2021-2023,million No,822.7,E,
5000,'001,World,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20142016,2014-2016,million No,594.2,E,
5000,'001,World,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20152017,2015-2017,million No,620.6,E,
5000,'001,World,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20162018,2016-2018,million No,650.6,E,
5000,'001,World,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20172019,2017-2019,million No,682,E,
5000,'001,World,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20182020,2018-2020,million No,738.7,E,
5000,'001,World,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20192021,2019-2021,million No,799.1,E,
5000,'001,World,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20202022,2020-2022,million No,845.6,E,
5000,'001,World,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20212023,2021-2023,million No,850,E,
5000,'001,World,210080F,Number of moderately or severely food insecure female adults (million) (annual value),6132,Value,2014,2014,million No,556.4,A,
5000,'001,World,210080F,Number of moderately or severely food insecure female adults (million) (annual value),6132,Value,2015,2015,million No,570.6,A,
5000,'001,World,210080F,Number of moderately or severely food insecure female adults (million) (annual value),6132,Value,2016,2016,million No,595.3,A,
5000,'001,World,210080F,Number of moderately or severely food insecure female adults (million) (annual value),6132,Value,2017,2017,million No,639.2,A,
5000,'001,World,210080F,Number of moderately or severely food insecure female adults (million) (annual value),6132,Value,2018,2018,million No,661,A,
5000,'001,World,210080F,Number of moderately or severely food insecure female adults (million) (annual value),6132,Value,2019,2019,million No,687.9,A,
5000,'001,World,210080F,Number of moderately or severely food insecure female adults (million) (annual value),6132,Value,2020,2020,million No,816.1,A,
5000,'001,World,210080F,Number of moderately or severely food insecure female adults (million) (annual value),6132,Value,2021,2021,million No,848,A,
5000,'001,World,210080F,Number of moderately or severely food insecure female adults (million) (annual value),6132,Value,2022,2022,million No,832.4,A,
5000,'001,World,210080F,Number of moderately or severely food insecure female adults (million) (annual value),6132,Value,2023,2023,million No,828.8,A,
5000,'001,World,210080F,Number of moderately or severely food insecure female adults (million) (annual value),61321,Confidence interval: Lower bound,2014,2014,million No,533.2,A,
5000,'001,World,210080F,Number of moderately or severely food insecure female adults (million) (annual value),61321,Confidence interval: Lower bound,2015,2015,million No,550.4,A,
5000,'001,World,210080F,Number of moderately or severely food insecure female adults (million) (annual value),61321,Confidence interval: Lower bound,2016,2016,million No,578.5,A,
5000,'001,World,210080F,Number of moderately or severely food insecure female adults (million) (annual value),61321,Confidence interval: Lower bound,2017,2017,million No,619.6,A,
5000,'001,World,210080F,Number of moderately or severely food insecure female adults (million) (annual value),61321,Confidence interval: Lower bound,2018,2018,million No,641.1,A,
5000,'001,World,210080F,Number of moderately or severely food insecure female adults (million) (annual value),61321,Confidence interval: Lower bound,2019,2019,million No,669.5,A,
5000,'001,World,210080F,Number of moderately or severely food insecure female adults (million) (annual value),61321,Confidence interval: Lower bound,2020,2020,million No,803,A,
5000,'001,World,210080F,Number of moderately or severely food insecure female adults (million) (annual value),61321,Confidence interval: Lower bound,2021,2021,million No,833.9,A,
5000,'001,World,210080F,Number of moderately or severely food insecure female adults (million) (annual value),61321,Confidence interval: Lower bound,2022,2022,million No,819,A,
5000,'001,World,210080F,Number of moderately or severely food insecure female adults (million) (annual value),61321,Confidence interval: Lower bound,2023,2023,million No,815.2,A,
5000,'001,World,210080F,Number of moderately or severely food insecure female adults (million) (annual value),61322,Confidence interval: Upper bound,2014,2014,million No,579.6,A,
5000,'001,World,210080F,Number of moderately or severely food insecure female adults (million) (annual value),61322,Confidence interval: Upper bound,2015,2015,million No,590.9,A,
5000,'001,World,210080F,Number of moderately or severely food insecure female adults (million) (annual value),61322,Confidence interval: Upper bound,2016,2016,million No,612.1,A,
5000,'001,World,210080F,Number of moderately or severely food insecure female adults (million) (annual value),61322,Confidence interval: Upper bound,2017,2017,million No,658.7,A,
5000,'001,World,210080F,Number of moderately or severely food insecure female adults (million) (annual value),61322,Confidence interval: Upper bound,2018,2018,million No,681,A,
5000,'001,World,210080F,Number of moderately or severely food insecure female adults (million) (annual value),61322,Confidence interval: Upper bound,2019,2019,million No,706.3,A,
5000,'001,World,210080F,Number of moderately or severely food insecure female adults (million) (annual value),61322,Confidence interval: Upper bound,2020,2020,million No,829.1,A,
5000,'001,World,210080F,Number of moderately or severely food insecure female adults (million) (annual value),61322,Confidence interval: Upper bound,2021,2021,million No,862,A,
5000,'001,World,210080F,Number of moderately or severely food insecure female adults (million) (annual value),61322,Confidence interval: Upper bound,2022,2022,million No,845.7,A,
5000,'001,World,210080F,Number of moderately or severely food insecure female adults (million) (annual value),61322,Confidence interval: Upper bound,2023,2023,million No,842.4,A,
5000,'001,World,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20002002,2000-2002,%,-0.5,E,
5000,'001,World,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20012003,2001-2003,%,-0.5,E,
5000,'001,World,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20022004,2002-2004,%,-0.5,E,
5000,'001,World,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20032005,2003-2005,%,-0.6,E,
5000,'001,World,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20042006,2004-2006,%,-0.6,E,
5000,'001,World,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20052007,2005-2007,%,-0.6,E,
5000,'001,World,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20062008,2006-2008,%,-0.5,E,
5000,'001,World,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20072009,2007-2009,%,-0.7,E,
5000,'001,World,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20082010,2008-2010,%,6.7,E,
5000,'001,World,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20092011,2009-2011,%,7.2,E,
5000,'001,World,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20102012,2010-2012,%,5.7,E,
5000,'001,World,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20112013,2011-2013,%,3.5,E,
5000,'001,World,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20122014,2012-2014,%,2.5,E,
5000,'001,World,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20132015,2013-2015,%,4.7,E,
5000,'001,World,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20142016,2014-2016,%,0.6,E,
5000,'001,World,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20152017,2015-2017,%,0.7,E,
5000,'001,World,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20162018,2016-2018,%,0.8,E,
5000,'001,World,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20172019,2017-2019,%,1.3,E,
5000,'001,World,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20182020,2018-2020,%,1.3,E,
5000,'001,World,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20192021,2019-2021,%,0.7,E,
5000,'001,World,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20202022,2020-2022,%,0.1,E,
5000,'001,World,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20002002,2000-2002,%,2.3,E,
5000,'001,World,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20012003,2001-2003,%,2.3,E,
5000,'001,World,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20022004,2002-2004,%,2.4,E,
5000,'001,World,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20032005,2003-2005,%,2.4,E,
5000,'001,World,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20042006,2004-2006,%,2.4,E,
5000,'001,World,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20052007,2005-2007,%,2.4,E,
5000,'001,World,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20062008,2006-2008,%,2.4,E,
5000,'001,World,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20072009,2007-2009,%,2.5,E,
5000,'001,World,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20082010,2008-2010,%,2.5,E,
5000,'001,World,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20092011,2009-2011,%,2.5,E,
5000,'001,World,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20102012,2010-2012,%,2.5,E,
5000,'001,World,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20112013,2011-2013,%,2.6,E,
5000,'001,World,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20122014,2012-2014,%,2.6,E,
5000,'001,World,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20132015,2013-2015,%,2.6,E,
5000,'001,World,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20142016,2014-2016,%,2.6,E,
5000,'001,World,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20152017,2015-2017,%,2.6,E,
5000,'001,World,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20162018,2016-2018,%,2.6,E,
5000,'001,World,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20172019,2017-2019,%,2.7,E,
5000,'001,World,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20182020,2018-2020,%,2.7,E,
5000,'001,World,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20192021,2019-2021,%,2.7,E,
5000,'001,World,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20202022,2020-2022,%,2.7,E,
5000,'001,World,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20002002,2000-2002,%,6,E,
5000,'001,World,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20012003,2001-2003,%,6,E,
5000,'001,World,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20022004,2002-2004,%,6,E,
5000,'001,World,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20032005,2003-2005,%,6,E,
5000,'001,World,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20042006,2004-2006,%,5,E,
5000,'001,World,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20052007,2005-2007,%,5,E,
5000,'001,World,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20062008,2006-2008,%,5,E,
5000,'001,World,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20072009,2007-2009,%,6,E,
5000,'001,World,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20082010,2008-2010,%,6,E,
5000,'001,World,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20092011,2009-2011,%,6,E,
5000,'001,World,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20102012,2010-2012,%,6,E,
5000,'001,World,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20112013,2011-2013,%,6,E,
5000,'001,World,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20122014,2012-2014,%,6,E,
5000,'001,World,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20132015,2013-2015,%,6,E,
5000,'001,World,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20142016,2014-2016,%,7,E,
5000,'001,World,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20152017,2015-2017,%,7,E,
5000,'001,World,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20162018,2016-2018,%,7,E,
5000,'001,World,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20172019,2017-2019,%,7,E,
5000,'001,World,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20182020,2018-2020,%,7,E,
5000,'001,World,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20192021,2019-2021,%,7,E,
5000,'001,World,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20202022,2020-2022,%,7,E,
5000,'001,World,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2000,2000,kcal/cap/d,14,E,
5000,'001,World,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2001,2001,kcal/cap/d,10,E,
5000,'001,World,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2002,2002,kcal/cap/d,8,E,
5000,'001,World,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2003,2003,kcal/cap/d,12,E,
5000,'001,World,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2004,2004,kcal/cap/d,14,E,
5000,'001,World,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2005,2005,kcal/cap/d,11,E,
5000,'001,World,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2006,2006,kcal/cap/d,6,E,
5000,'001,World,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2007,2007,kcal/cap/d,3,E,
5000,'001,World,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2008,2008,kcal/cap/d,9,E,
5000,'001,World,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2009,2009,kcal/cap/d,12,E,
5000,'001,World,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2010,2010,kcal/cap/d,10,E,
5000,'001,World,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2011,2011,kcal/cap/d,8,E,
5000,'001,World,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2012,2012,kcal/cap/d,6,E,
5000,'001,World,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2013,2013,kcal/cap/d,6,E,
5000,'001,World,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2014,2014,kcal/cap/d,7,E,
5000,'001,World,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2015,2015,kcal/cap/d,7,E,
5000,'001,World,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2016,2016,kcal/cap/d,8,E,
5000,'001,World,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2017,2017,kcal/cap/d,9,E,
5000,'001,World,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2018,2018,kcal/cap/d,8,E,
5000,'001,World,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2019,2019,kcal/cap/d,8,E,
5000,'001,World,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2020,2020,kcal/cap/d,4,E,
5000,'001,World,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2021,2021,kcal/cap/d,4,E,
5000,'001,World,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2022,2022,kcal/cap/d,3,E,
5000,'001,World,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2023,2023,kcal/cap/d,3,E,
5000,'001,World,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2000,2000,%,61,X,
5000,'001,World,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2001,2001,%,61,X,
5000,'001,World,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2002,2002,%,62,X,
5000,'001,World,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2003,2003,%,62,X,
5000,'001,World,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2004,2004,%,63,X,
5000,'001,World,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2005,2005,%,64,X,
5000,'001,World,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2006,2006,%,64,X,
5000,'001,World,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2007,2007,%,65,X,
5000,'001,World,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2008,2008,%,65,X,
5000,'001,World,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2009,2009,%,65,X,
5000,'001,World,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2010,2010,%,66,X,
5000,'001,World,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2011,2011,%,66,X,
5000,'001,World,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2012,2012,%,67,X,
5000,'001,World,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2013,2013,%,68,X,
5000,'001,World,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2014,2014,%,68,X,
5000,'001,World,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2015,2015,%,69,X,
5000,'001,World,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2016,2016,%,70,X,
5000,'001,World,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2017,2017,%,70,X,
5000,'001,World,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2018,2018,%,71,X,
5000,'001,World,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2019,2019,%,72,X,
5000,'001,World,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2020,2020,%,72,X,
5000,'001,World,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2021,2021,%,72,X,
5000,'001,World,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2022,2022,%,73,X,
5000,'001,World,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2000,2000,%,81,X,
5000,'001,World,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2001,2001,%,82,X,
5000,'001,World,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2002,2002,%,82,X,
5000,'001,World,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2003,2003,%,83,X,
5000,'001,World,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2004,2004,%,83,X,
5000,'001,World,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2005,2005,%,84,X,
5000,'001,World,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2006,2006,%,84,X,
5000,'001,World,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2007,2007,%,85,X,
5000,'001,World,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2008,2008,%,85,X,
5000,'001,World,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2009,2009,%,86,X,
5000,'001,World,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2010,2010,%,86,X,
5000,'001,World,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2011,2011,%,87,X,
5000,'001,World,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2012,2012,%,87,X,
5000,'001,World,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2013,2013,%,88,X,
5000,'001,World,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2014,2014,%,88,X,
5000,'001,World,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2015,2015,%,88,X,
5000,'001,World,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2016,2016,%,89,X,
5000,'001,World,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2017,2017,%,89,X,
5000,'001,World,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2018,2018,%,90,X,
5000,'001,World,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2019,2019,%,90,X,
5000,'001,World,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2020,2020,%,90,X,
5000,'001,World,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2021,2021,%,91,X,
5000,'001,World,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2022,2022,%,91,X,
5000,'001,World,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2000,2000,%,32,X,
5000,'001,World,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2001,2001,%,33,X,
5000,'001,World,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2002,2002,%,33,X,
5000,'001,World,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2003,2003,%,34,X,
5000,'001,World,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2004,2004,%,35,X,
5000,'001,World,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2005,2005,%,36,X,
5000,'001,World,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2006,2006,%,37,X,
5000,'001,World,21046,Percentage of population using safely managed sanitation services (percent),6121,Value,2007,2007,%,39,X,
